Lead Month,Revenue Month,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2025-03-01,2025-Apr,58.34,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008838
2025-03-01,2025-Apr,136.23,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008691
2025-03-01,2025-Apr,71.8,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008677
2025-03-01,2025-Apr,948.84,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008495
2025-03-01,2025-Apr,102.5,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008489
2025-03-01,2025-Apr,124.66,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008186
2025-03-01,2025-Apr,110.96,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008178
2025-03-01,2025-Apr,95.16,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008178
2025-03-01,2025-Apr,64.69,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008028
2025-03-01,2025-Apr,85.86,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990009530
2025-03-01,2025-Apr,88.29,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990007864
2025-03-01,2025-Apr,114.4,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990009540
2025-03-01,2025-Apr,165.93,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990009711
2025-03-01,2025-Apr,170.06,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990011316
2025-03-01,2025-Apr,106.7,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990011134
2025-03-01,2025-Apr,157.98,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010969
2025-03-01,2025-Apr,43.86,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010968
2025-03-01,2025-Apr,189.56,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010954
2025-03-01,2025-Apr,49.73,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010790
2025-03-01,2025-Apr,95.93,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010597
2025-03-01,2025-Apr,48.79,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010406
2025-03-01,2025-Apr,97.06,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010403
2025-03-01,2025-Apr,91.63,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010403
2025-03-01,2025-Apr,113.15,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010232
2025-03-01,2025-Apr,97.47,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010218
2025-03-01,2025-Apr,69.0,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010050
2025-03-01,2025-Apr,111.11,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010050
2025-03-01,2025-Apr,66.67,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010049
2025-03-01,2025-Apr,171.39,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990009716
2025-03-01,2025-Apr,119.24,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990009714
2025-03-01,2025-Apr,65.04,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990009702
2025-03-01,2025-Apr,40.3,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990008214
2025-03-01,2025-Apr,73.46,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990007535
2025-03-01,2025-Apr,133.5,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990007345
2025-03-01,2025-Apr,34.22,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009890
2025-03-01,2025-Apr,76.59,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009738
2025-03-01,2025-Apr,52.22,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009731
2025-03-01,2025-Apr,93.28,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009217
2025-03-01,2025-Apr,86.05,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009213
2025-03-01,2025-Apr,207.8,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009211
2025-03-01,2025-Apr,41.56,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009210
2025-03-01,2025-Apr,42.98,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009207
2025-03-01,2025-Apr,110.28,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009063
2025-03-01,2025-Apr,167.49,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009054
2025-03-01,2025-Apr,116.99,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009054
2025-03-01,2025-Apr,98.22,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009051
2025-03-01,2025-Apr,104.78,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009051
2025-03-01,2025-Apr,108.0,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990008722
2025-03-01,2025-Apr,79.24,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990008718
2025-03-01,2025-Apr,128.26,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990008710
2025-03-01,2025-Apr,76.3,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990008526
2025-03-01,2025-Apr,78.47,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010073
2025-03-01,2025-Apr,87.55,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990007534
2025-03-01,2025-Apr,117.54,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010077
2025-03-01,2025-Apr,130.56,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010618
2025-03-01,2025-Apr,114.36,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990007192
2025-03-01,2025-Apr,107.31,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990007042
2025-03-01,2025-Apr,71.14,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990007042
2025-03-01,2025-Apr,39.28,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990012198
2025-03-01,2025-Apr,97.99,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990012189
2025-03-01,2025-Apr,60.65,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990012186
2025-03-01,2025-Apr,170.52,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990012185
2025-03-01,2025-Apr,142.76,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990011871
2025-03-01,2025-Apr,83.98,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990011859
2025-03-01,2025-Apr,131.09,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990011690
2025-03-01,2025-Apr,87.16,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990011690
2025-03-01,2025-Apr,69.85,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990011522
2025-03-01,2025-Apr,151.59,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990011335
2025-03-01,2025-Apr,63.8,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010987
2025-03-01,2025-Apr,113.8,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010981
2025-03-01,2025-Apr,175.66,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010795
2025-03-01,2025-Apr,163.17,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010632
2025-03-01,2025-Apr,51.45,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010245
2025-03-01,2025-Aug,37.33,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990012118
2025-03-01,2025-Apr,121.79,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008608
2025-03-01,2025-Apr,522.25,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008794
2025-03-01,2025-Mar,183.37,Google Search,Brand Search,Brand Core RSA,AFF-1201,990009448
2025-03-01,2025-Mar,65.95,Google Search,Brand Search,Brand Core RSA,AFF-1201,990009439
2025-03-01,2025-Mar,103.42,Google Search,Brand Search,Brand Core RSA,AFF-1201,990009438
2025-03-01,2025-Mar,118.46,Google Search,Brand Search,Brand Core RSA,AFF-1201,990009273
2025-03-01,2025-Mar,116.4,Google Search,Brand Search,Brand Core RSA,AFF-1201,990009111
2025-03-01,2025-Mar,76.29,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008947
2025-03-01,2025-Mar,250.11,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008937
2025-03-01,2025-Mar,113.56,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008933
2025-03-01,2025-Mar,102.27,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008572
2025-03-01,2025-Mar,89.84,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008569
2025-03-01,2025-Mar,126.4,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008269
2025-03-01,2025-Mar,166.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008264
2025-03-01,2025-Mar,135.91,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008104
2025-03-01,2025-Mar,132.88,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007787
2025-03-01,2025-Mar,98.11,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007783
2025-03-01,2025-Mar,172.42,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007778
2025-03-01,2025-Mar,79.0,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007629
2025-03-01,2025-Mar,197.59,Google Search,Brand Search,Brand Core RSA,AFF-1201,990009785
2025-03-01,2025-Mar,118.28,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007623
2025-03-01,2025-Mar,136.53,Google Search,Brand Search,Brand Core RSA,AFF-1201,990009793
2025-03-01,2025-Mar,148.22,Google Search,Brand Search,Brand Core RSA,AFF-1201,990010141
2025-03-01,2025-Mar,211.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007145
2025-03-01,2025-Mar,139.28,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006987
2025-03-01,2025-Mar,47.48,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006983
2025-03-01,2025-Mar,71.0,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006980
2025-03-01,2025-Mar,127.76,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006977
2025-03-01,2025-Mar,90.29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006968
2025-03-01,2025-Mar,48.09,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006968
2025-03-01,2025-Mar,215.29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006964
2025-03-01,2025-Mar,103.66,Google Search,Brand Search,Brand Core RSA,AFF-1201,990011589
2025-03-01,2025-Mar,74.09,Google Search,Brand Search,Brand Core RSA,AFF-1201,990011056
2025-03-01,2025-Mar,70.39,Google Search,Brand Search,Brand Core RSA,AFF-1201,990011054
2025-03-01,2025-Mar,69.4,Google Search,Brand Search,Brand Core RSA,AFF-1201,990011038
2025-03-01,2025-Mar,185.12,Google Search,Brand Search,Brand Core RSA,AFF-1201,990011035
2025-03-01,2025-Mar,74.18,Google Search,Brand Search,Brand Core RSA,AFF-1201,990010867
2025-03-01,2025-Mar,126.93,Google Search,Brand Search,Brand Core RSA,AFF-1201,990010854
2025-03-01,2025-Mar,129.02,Google Search,Brand Search,Brand Core RSA,AFF-1201,990010501
2025-03-01,2025-Mar,121.81,Google Search,Brand Search,Brand Core RSA,AFF-1201,990010310
2025-03-01,2025-Mar,127.58,Google Search,Brand Search,Brand Core RSA,AFF-1201,990009954
2025-03-01,2025-Mar,97.53,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007277
2025-03-01,2025-Mar,87.21,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007622
2025-03-01,2025-Mar,195.69,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007441
2025-03-01,2025-Mar,115.07,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990007154
2025-03-01,2025-Mar,80.16,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990007012
2025-03-01,2025-Mar,141.9,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990011452
2025-03-01,2025-Aug,105.69,Bing,Brand Search,Bing Brand Exact,AFF-3201,990009506
2025-03-01,2025-Aug,108.76,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008826
2025-03-01,2025-Aug,122.61,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008323
2025-03-01,2025-Aug,4633.67,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008322
2025-03-01,2025-Aug,567.69,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008322
2025-03-01,2025-Apr,77.0,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990011906
2025-03-01,2025-Apr,45.08,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990011749
2025-03-01,2025-Apr,56.67,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990011183
2025-03-01,2025-Apr,106.26,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990011183
2025-03-01,2025-Apr,88.82,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990010475
2025-03-01,2025-Apr,37.03,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990009249
2025-03-01,2025-Apr,45.66,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990008753
2025-03-01,2025-Apr,122.91,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990008240
2025-03-01,2025-Apr,117.27,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990007239
2025-03-01,2025-Mar,134.81,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990007309
2025-03-01,2025-Mar,173.44,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007446
2025-03-01,2025-Mar,92.26,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990007674
2025-03-01,2025-Mar,55.21,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990007994
2025-03-01,2025-Mar,141.39,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007433
2025-03-01,2025-Mar,136.85,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007432
2025-03-01,2025-Mar,103.31,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007430
2025-03-01,2025-Mar,128.07,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007111
2025-03-01,2025-Mar,170.97,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007104
2025-03-01,2025-Mar,80.3,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007104
2025-03-01,2025-Mar,108.1,Google Search,Brand Search,Brand Core RSA,AFF-1201,990006959
2025-03-01,2025-Mar,135.52,Google Search,Brand Search,Brand Core RSA,AFF-1201,990006953
2025-03-01,2025-Mar,94.62,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990011458
2025-03-01,2025-Mar,101.62,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990010567
2025-03-01,2025-Mar,94.64,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990010015
2025-03-01,2025-Mar,92.69,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990009326
2025-03-01,2025-Mar,136.06,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990009158
2025-03-01,2025-Mar,157.93,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990008814
2025-03-01,2025-Mar,166.67,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990008638
2025-03-01,2025-Mar,64.21,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990008469
2025-03-01,2025-Mar,97.44,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990008305
2025-03-01,2025-Mar,165.33,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990007674
2025-03-01,2025-Apr,83.2,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990007239
2025-03-01,2025-Mar,78.67,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007457
2025-03-01,2025-Mar,73.77,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007461
2025-03-01,2025-Mar,175.51,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007401
2025-03-01,2025-Mar,247.76,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007400
2025-03-01,2025-Mar,52.32,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007399
2025-03-01,2025-Mar,113.17,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007397
2025-03-01,2025-Mar,323.49,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007397
2025-03-01,2025-Mar,173.58,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007392
2025-03-01,2025-Mar,94.36,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007392
2025-03-01,2025-Mar,126.54,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007231
2025-03-01,2025-Mar,245.09,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007229
2025-03-01,2025-Mar,206.21,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007229
2025-03-01,2025-Mar,264.8,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007080
2025-03-01,2025-Mar,155.65,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990011614
2025-03-01,2025-Mar,492.84,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990011235
2025-03-01,2025-Mar,129.14,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990011229
2025-03-01,2025-Mar,83.6,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990011078
2025-03-01,2025-Mar,148.91,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990010712
2025-03-01,2025-Mar,118.26,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990010701
2025-03-01,2025-Mar,823.24,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007402
2025-03-01,2025-Mar,91.53,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990010697
2025-03-01,2025-Mar,101.99,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990007403
2025-03-01,2025-Mar,177.11,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990008393
2025-03-01,2025-Mar,123.06,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990009068
2025-03-01,2025-Mar,187.15,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990008735
2025-03-01,2025-Mar,138.21,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990008384
2025-03-01,2025-Mar,91.89,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990008062
2025-03-01,2025-Mar,138.34,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990007902
2025-03-01,2025-Mar,142.86,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990007901
2025-03-01,2025-Mar,35.77,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990007739
2025-03-01,2025-Mar,135.83,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990007390
2025-03-01,2025-Mar,105.53,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990007072
2025-03-01,2025-Mar,143.85,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990011363
2025-03-01,2025-Mar,244.73,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990010098
2025-03-01,2025-Mar,180.53,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990009748
2025-03-01,2025-Mar,197.05,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990009748
2025-03-01,2025-Mar,167.82,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990009410
2025-03-01,2025-Mar,208.21,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990009234
2025-03-01,2025-Mar,72.32,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990009082
2025-03-01,2025-Mar,140.67,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990009078
2025-03-01,2025-Mar,67.41,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990008067
2025-03-01,2025-Mar,141.93,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007460
2025-03-01,2025-Mar,136.66,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990010537
2025-03-01,2025-Mar,109.65,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990010160
2025-03-01,2025-Mar,64.89,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008796
2025-03-01,2025-Mar,80.11,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008789
2025-03-01,2025-Mar,109.64,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008609
2025-03-01,2025-Mar,92.02,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008437
2025-03-01,2025-Mar,172.7,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008287
2025-03-01,2025-Mar,148.6,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008140
2025-03-01,2025-Mar,121.62,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990008140
2025-03-01,2025-Mar,112.09,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007955
2025-03-01,2025-Mar,33.78,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007952
2025-03-01,2025-Mar,109.21,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007951
2025-03-01,2025-Mar,121.88,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007816
2025-03-01,2025-Mar,50.43,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007816
2025-03-01,2025-Mar,100.54,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007813
2025-03-01,2025-Mar,57.68,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007806
