Revenue Date,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2025-04-23,72.63,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990015494
2025-04-23,155.91,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990008238
2025-04-23,28.97,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990008550
2025-04-23,171.2,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990013040
2025-04-24,3249.15,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001977
2025-04-24,182.82,Bing,Brand Search,Bing Brand Exact,AFF-3201,990003163
2025-04-24,156.98,Bing,Brand Search,Bing Brand Exact,AFF-3201,990006038
2025-04-24,146.12,Bing,Brand Search,Bing Brand Exact,AFF-3201,990013113
2025-04-24,100.79,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990004581
2025-04-24,160.29,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990005552
2025-04-24,93.28,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009217
2025-04-24,163.17,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990010632
2025-04-24,135.09,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990015647
2025-04-24,64.69,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990016007
2025-04-24,60.81,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001560
2025-04-24,118.2,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005359
2025-04-24,74.97,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005539
2025-04-24,46.83,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990013950
2025-04-24,71.57,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990002837
2025-04-24,81.8,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990004138
2025-04-24,161.2,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990004252
2025-04-24,110.89,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990010920
2025-04-24,99.4,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990014478
2025-04-24,83.73,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001110
2025-04-24,172.9,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002149
2025-04-24,134.79,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002900
2025-04-24,2251.0,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003719
2025-04-24,83.12,Google Search,Brand Search,Brand Core RSA,AFF-1201,990005282
2025-04-24,182.06,Google Search,Brand Search,Brand Core RSA,AFF-1201,990011783
2025-04-24,146.5,Google Search,Brand Search,Brand Core RSA,AFF-1201,990015065
2025-04-24,84.43,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000426
2025-04-24,89.77,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000733
2025-04-24,81.6,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003030
2025-04-24,94.86,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990004105
2025-04-24,101.26,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006845
2025-04-24,82.18,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007652
2025-04-24,78.95,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990009295
2025-04-24,140.07,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990009820
2025-04-24,97.85,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990011077
2025-04-24,57.79,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990011411
2025-04-24,137.15,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990012951
2025-04-24,66.89,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990014160
2025-04-24,53.43,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990014908
2025-04-24,120.56,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990015556
2025-04-24,131.76,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990012225
2025-04-24,114.23,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990013497
2025-04-24,74.81,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990001594
2025-04-24,123.11,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990005112
2025-04-24,137.34,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990008534
2025-04-24,96.96,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990008727
2025-04-24,84.11,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990011169
2025-04-24,90.74,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990014388
2025-04-25,107.63,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002313
2025-04-25,135.45,Bing,Brand Search,Bing Brand Exact,AFF-3201,990004261
2025-04-25,127.94,Bing,Brand Search,Bing Brand Exact,AFF-3201,990005791
2025-04-25,107.8,Bing,Brand Search,Bing Brand Exact,AFF-3201,990009006
2025-04-25,120.56,Bing,Brand Search,Bing Brand Exact,AFF-3201,990011650
2025-04-25,96.02,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000467
2025-04-25,95.51,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000778
2025-04-25,50.75,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990010943
2025-04-25,35.37,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002001
2025-04-25,128.37,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002111
2025-04-25,70.23,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990004569
2025-04-25,90.21,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990004983
2025-04-25,97.77,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990006751
2025-04-25,66.53,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990015010
2025-04-25,49.96,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990015299
2025-04-25,70.79,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990003405
2025-04-25,117.19,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990004976
2025-04-25,64.92,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005949
2025-04-25,96.56,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990006738
2025-04-25,124.66,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990008186
2025-04-25,72.68,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990004001
2025-04-25,145.61,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990005176
2025-04-25,45.83,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990013718
2025-04-25,55.18,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990007832
2025-04-25,67.38,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990009326
2025-04-25,101.23,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990011967
2025-04-25,840.62,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000633
2025-04-25,201.37,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000719
2025-04-25,157.95,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002691
2025-04-25,116.8,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003721
2025-04-25,143.01,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008575
2025-04-25,123.0,Google Search,Brand Search,Brand Core RSA,AFF-1201,990014139
2025-04-25,162.52,Google Search,Brand Search,Brand Core RSA,AFF-1201,990015056
2025-04-25,277.94,Google Search,Brand Search,Brand Core RSA,AFF-1201,990015383
2025-04-25,107.35,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000334
2025-04-25,71.93,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002051
2025-04-25,42.27,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003734
2025-04-25,123.48,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990004225
2025-04-25,188.74,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990005465
2025-04-25,137.32,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990009119
2025-04-25,123.49,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990013375
2025-04-25,96.14,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990004190
2025-04-25,142.48,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990000301
2025-04-25,62.75,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990007898
2025-04-25,170.37,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990008218
2025-04-25,61.32,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990004745
2025-04-25,98.65,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990007235
2025-04-25,67.99,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990008548
2025-04-25,997.74,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990003820
2025-04-26,79.87,Bing,Brand Search,Bing Brand Exact,AFF-3201,990000163
2025-04-26,339.99,Bing,Brand Search,Bing Brand Exact,AFF-3201,990000266
2025-04-26,133.74,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002313
2025-04-26,177.32,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008003
2025-04-26,1652.79,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008322
2025-04-26,130.56,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002229
2025-04-26,42.15,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002876
2025-04-26,146.06,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990004437
2025-04-26,104.78,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009051
2025-04-26,131.09,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990011690
2025-04-26,142.76,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990011871
2025-04-26,112.24,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990014361
2025-04-26,82.23,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005204
2025-04-26,170.06,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990011316
2025-04-26,129.93,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990014505
2025-04-26,51.28,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990014677
2025-04-26,74.39,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990015977
2025-04-26,113.28,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990003625
2025-04-26,45.12,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990004797
2025-04-26,110.96,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990005059
2025-04-26,46.76,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990005496
2025-04-26,109.78,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990011962
2025-04-26,72.18,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990015112
2025-04-26,179.15,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990015423
2025-04-26,112.62,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001113
2025-04-26,129.46,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002390
2025-04-26,120.75,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003334
2025-04-26,153.38,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003337
2025-04-26,138.56,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003717
2025-04-26,109.23,Google Search,Brand Search,Brand Core RSA,AFF-1201,990006668
2025-04-26,97.11,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008111
2025-04-26,136.93,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008269
2025-04-26,80.74,Google Search,Brand Search,Brand Core RSA,AFF-1201,990012593
2025-04-26,71.06,Google Search,Brand Search,Brand Core RSA,AFF-1201,990012937
2025-04-26,169.56,Google Search,Brand Search,Brand Core RSA,AFF-1201,990013372
2025-04-26,88.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990014268
2025-04-26,154.89,Google Search,Brand Search,Brand Core RSA,AFF-1201,990015206
2025-04-26,111.42,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001217
2025-04-26,126.25,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003733
2025-04-26,133.61,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990004236
2025-04-26,55.48,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990004787
2025-04-26,134.08,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990009994
2025-04-26,166.96,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990010529
2025-04-26,143.88,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990013561
2025-04-26,147.5,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990013872
2025-04-26,85.96,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990015235
2025-04-26,222.68,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990005712
2025-04-26,209.47,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990010453
2025-04-26,67.6,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990011168
2025-04-26,76.06,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990015352
2025-04-26,77.0,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990011906
2025-04-27,54.66,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001862
2025-04-27,140.84,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002075
2025-04-27,56.69,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002082
2025-04-27,162.95,Bing,Brand Search,Bing Brand Exact,AFF-3201,990003060
2025-04-27,92.36,Bing,Brand Search,Bing Brand Exact,AFF-3201,990003501
2025-04-27,150.45,Bing,Brand Search,Bing Brand Exact,AFF-3201,990005794
2025-04-27,104.66,Bing,Brand Search,Bing Brand Exact,AFF-3201,990011975
2025-04-27,147.01,Bing,Brand Search,Bing Brand Exact,AFF-3201,990013108
2025-04-27,130.62,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001159
2025-04-27,50.72,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002106
2025-04-27,56.88,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990006076
2025-04-27,183.05,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990008201
2025-04-27,76.59,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009738
2025-04-27,97.39,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990013327
2025-04-27,46.61,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005079
2025-04-27,47.53,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990006421
2025-04-27,48.79,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010406
2025-04-27,133.81,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990001539
2025-04-27,35.85,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990005054
2025-04-27,32.07,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990015411
2025-04-27,127.89,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990009668
2025-04-27,156.3,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990009843
2025-04-27,73.33,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990014638
2025-04-27,120.99,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003710
2025-04-27,128.13,Google Search,Brand Search,Brand Core RSA,AFF-1201,990005731
2025-04-27,1893.17,Google Search,Brand Search,Brand Core RSA,AFF-1201,990006224
2025-04-27,160.5,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007618
2025-04-27,146.38,Google Search,Brand Search,Brand Core RSA,AFF-1201,990010857
2025-04-27,124.39,Google Search,Brand Search,Brand Core RSA,AFF-1201,990013679
2025-04-27,149.93,Google Search,Brand Search,Brand Core RSA,AFF-1201,990015065
2025-04-27,1292.6,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000144
2025-04-27,194.15,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001835
2025-04-27,82.89,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990007144
2025-04-27,138.49,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990011790
2025-04-27,53.49,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990013204
2025-04-27,162.88,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990015070
2025-04-27,177.0,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990016080
2025-04-27,189.47,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990001283
2025-04-27,95.14,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990004312
2025-04-27,469.71,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990009576
2025-04-27,104.63,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990012382
2025-04-27,945.27,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990002353
2025-04-27,54.51,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990004444
2025-04-27,296.5,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990008727
2025-04-27,113.82,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990010638
2025-04-27,82.64,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990010638
2025-04-27,43.97,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990009770
2025-04-27,62.27,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990000408
2025-04-27,148.09,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990008080
2025-04-28,53.65,Bing,Brand Search,Bing Brand Exact,AFF-3201,990000776
2025-04-28,139.45,Bing,Brand Search,Bing Brand Exact,AFF-3201,990004266
2025-04-28,168.74,Bing,Brand Search,Bing Brand Exact,AFF-3201,990004946
2025-04-28,236.74,Bing,Brand Search,Bing Brand Exact,AFF-3201,990007020
2025-04-28,196.02,Bing,Brand Search,Bing Brand Exact,AFF-3201,990007320
2025-04-28,78.36,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008160
2025-04-28,201.9,Bing,Brand Search,Bing Brand Exact,AFF-3201,990008825
2025-04-28,91.81,Bing,Brand Search,Bing Brand Exact,AFF-3201,990013747
2025-04-28,205.08,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000066
2025-04-28,85.93,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990006723
2025-04-28,103.56,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990016135
2025-04-28,85.31,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990003095
2025-04-28,98.22,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009051
2025-04-28,167.49,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990009054
2025-04-28,117.48,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002964
2025-04-28,178.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990003180
2025-04-28,107.31,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990007042
2025-04-28,143.33,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990009203
2025-04-28,97.47,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990010218
2025-04-28,54.33,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990012672
2025-04-28,118.63,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990010549
2025-04-28,71.43,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990001050
2025-04-28,262.87,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990004130
2025-04-28,90.09,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990013579
2025-04-28,93.58,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990014181
2025-04-28,97.68,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000138
2025-04-28,138.15,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001022
2025-04-28,147.59,Google Search,Brand Search,Brand Core RSA,AFF-1201,990007430
2025-04-28,156.32,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008417
2025-04-28,124.38,Google Search,Brand Search,Brand Core RSA,AFF-1201,990008927
2025-04-28,102.55,Google Search,Brand Search,Brand Core RSA,AFF-1201,990011040
2025-04-28,117.83,Google Search,Brand Search,Brand Core RSA,AFF-1201,990011205
